CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
7.1,2130052000000,ΜΗΛΑ ΓΚΟΛΝΤΕΝ,1.79,1.79,7.1_Mila_Golden.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
7.2,2130009000000,ΜΗΛΑ ΠΡΑΣΙΝΑ,1.79,1.79,7.2_Mila_Granny_Smith.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
7.3,2130006000000,ΜΗΛΑ ΣΤΑΡΚΙΝ,1.59,1.59,7.3_Mila_Starkin_Kokkina.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
8,2130073000000,ΡΟΔΙΑ,1.79,1.79,8_Rodia.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
9,5200120110015,ΜΑΝΙΤΑΡΙΑ 500ΓΡ,2.45,2.45,9_Manitaria_Leuka_sisk_500g.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
11,2130010000000,ΤΟΜΑΤΕΣ,2.49,2.49,11_Tomates.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
12,5200107690028,ΤΟΜΑΤΙΝΙΑ ΣΥΣΚ. 250ΓΡ,1.99,1.99,12_Tomatinia_250g.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
13,2130028000000,ΑΓΓΟΥΡΙΑ,0.55,0.55,13_Aggouria.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
14,2130040000000,ΚΟΛΟΚΥΘΙΑ,1.89,1.89,14_Kolokithia.jpg,Λαχανικά,kg,,egnatia,19-11-2024,25-11-2024
15,2130037000000,ΜΑΡΟΥΛΙ ΣΓΟΥΡΟ ΤΕΜΑΧΙΟ,0.79,0.79,15_Sgouro_Marouli_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
17.2,2130092000000,ΠΑΤΑΤΕΣ ΕΛΛΗΝΙΚΕΣ ΣΕ ΔΙΧΤΥ,0.99,0.99,17.2_Patates_Egxories.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
18,3838900274224,ΣΚΟΡΔΑ ΣΕ ΔΙΧΤΥ 3ΤΕΜ,1.49,1.49,18_Skorda_3temaxia.jpg,Λαχανικά,τμχ.,,egnatia,19-11-2024,25-11-2024
19,2130005000000,ΚΡΕΜΜΥΔΙΑ ΣΕ ΔΙΧΤΥ,0.69,0.69,19_Kremmidia_Aspra.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
20,2130036000000,ΚΡΕΜΜΥΔΑΚΙ ΦΡΕΣΚΟ,0.77,0.77,20_Kremmidaki_Fresko_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
23,2130014000000,ΚΑΡΟΤΑ ΣΕ ΣΑΚΟΥΛΑΚΙ,0.92,0.92,23_Karota.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
24,5200378100066,ΡΕΠΑΝΑΚΙΑ 125ΓΡ,0.89,0.89,24_Rapanakia_250g.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
25,2130019000000,ΛΑΧΑΝΑ,0.85,0.85,25_Lahano.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
26,2130023000000,ΚΟΥΝΟΥΠΙΔΙΑ,1.99,1.99,26_Kounoypidia.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
27,2130032000000,ΜΠΡΟΚΟΛΟ,2.79,2.79,27_Mprokola.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
28.1,2130024000000,ΠΙΠΕΡΙΕΣ ΓΕΜΙΣΤΕΣ,2.89,2.89,28.1_Piperies_Xondres_Gia_Gemista.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
28.2,2130033000000,ΠΙΠΕΡΙΕΣ ΓΛΥΚΕΣ,2.89,2.89,28.1_Piperies_Makries_Glikes.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
29,2130022000000,ΜΕΛΙΤΖΑΝΕΣ,1.49,1.49,29_Melitzanes.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
30,2130016000000,ΜΑΙΝΔΑΝΟΣ,0.69,0.69,30_Maindanos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
31,2130017000000,ΑΝΙΘΟΣ,0.69,0.69,31_Anithos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
32,2130031000000,ΣΕΛΙΝΟ,4.99,4.99,32_Selino.jpg,Λαχανικά,Kg,,egnatia,19-11-2024,25-11-2024
2,1140,Λεμόνια,1.20,1.55,1140.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
3,1000,Μπανάνες,1.49,1.99,1000.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
4,1148,Πορτοκάλια ,0.94,1.19,1148.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
5,1224,Μανταρίνια,1.61,1.95,1224.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
6,1032,Αχλάδια,1.89,2.09,1032.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
7,1006,Μήλα,1.28,1.55,1006.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
7.1,1053,Μήλα Golden Delicious (σε επιλεγμένα καταστήματα),1.85,1.99,1053.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
7.2,1057,Μήλα Granny Smith ,1.59,1.85,1057.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
7.3,1006,Μήλα Starkin Delicious,1.28,1.55,1006.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
8,1082,Ρόδια  (σε επιλεγμένα καταστήματα),2.79,2.99,1082.jpg,Φρούτα,Kg,,kritikos,19-11-2024,25-11-2024
9,555428,Μανιτάρια (σε επιλεγμένα καταστήματα),7.22,7.22,555428.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
11,1009,Τομάτες,2.49,2.49,1009.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
12,718070,Τοματίνια,7.98,7.98,718070.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
13,1004,Αγγούρια,1.39,1.67,1004.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
14,1025,Κολοκύθια,1.69,1.79,1025.jpg,Λαχανικά,kg,,kritikos,19-11-2024,25-11-2024
15,1002,Μαρούλια (σε επιλεγμένα καταστήματα),1.20,1.32,1002.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
16,863566,Ρόκα (σε επιλεγμένα καταστήματα),10.40,13.60,863566.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
17,1014,Πατάτες,0.95,0.99,1014.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
17.1,1848,Πατάτες Κύπρου (σε επιλεγμένα καταστήματα),1.65,1.79,1848.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
17.3 ,1849,Πατάτες εισαγωγής (σε επιλεγμένα καταστήματα),2.09,2.30,1849.jpg,,,,kritikos,19-11-2024,25-11-2024
18,718769,Σκόρδα (κομμάτι),7.75,8.45,718769.jpg,Λαχανικά,τμχ.,,kritikos,19-11-2024,25-11-2024
19,1041,Κρεμμύδια ξερά,0.69,0.79,1041.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
20,1001,Κρεμμύδια φρέσκα,3.09,4.12,1001.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
21,1043,Σπανάκι (σε επιλεγμένα καταστήματα),1.81,2.55,1043.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
22,1059,Παντζάρια (σε επιλεγμένα καταστήματα),1.47,1.89,1059.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
23,702639,Καρότα,1.00,1.38,702639.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
25,1019,Λάχανα,0.86,0.99,1019.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
26,1036,Κουνουπίδια (σε επιλεγμένα καταστήματα),2.10,2.29,1036.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
27,1052,Μπρόκολο (σε επιλεγμένα καταστήματα) ,3.29,3.59,1052.jpg,Λαχανικά,Kg,,kritikos,19-11-2024,25-11-2024
